sent,score,label,
" There's gonna be a find more detail, but, yeah, did let's schedule this now because it is it is gonna be important.",0.6339702606201170,-1,
 I feel like they're always crossing blue stuff like the.,0.6339325308799740,-1,
"It's it's it's weird, but least we can see how it's possible and we can at least try to troubleshoot it from there.",0.6337025165557860,-1,
"So the nitty gritty of the logic, if that's not you, we'd love to loop that person into the conversation.",0.6333079934120180,-1,
" So, essentially, instead of looking a pre show dot template it would be in an audio template like, basically.",0.6330811977386480,-1,
Investor reporting is another thing.,0.6330174207687380,-1,
"They're like, okay, there is a point of contact from here on out?",0.6329719424247740,-1,
"Oh, you know what?",0.6325801014900210,-1,
"So I don't know how often used adequate seem to do it, and they can still get to it from down here.",0.6325117349624630,-1,
"A fee, so it it'd be like, per employee per month.",0.6324755549430850,-1,
I don't want just random,0.6323740482330320,-1,
You have to click through you to sign up for each individual meeting.,0.6323640942573550,-1,
But they do have that option.,0.6323550939559940,-1,
So excited to add more details there after I talk to bart tech tomorrow.,0.6323381066322330,-1,
"I mean, nothing that we will already have like an operational perspective.",0.6320962905883790,-1,
" The store... Like, if I'm logged this user, I can't see the storage performance tab.",0.6318559646606450,-1,
"I think it may have guidance get, but I do have an onboarding slide in there.",0.631786048412323,-1,
 Think we're we're not...,0.6317245364189150,-1,
We've been trying to get integrity for a very long time.,0.6316872835159300,-1,
I'm not seeing that for all stores.,0.6312785744667050,-1,
"Let's see what's actually going on conversational, i'm linkedin",0.6311474442482000,-1,
We just need to replace the same language was replace to start to start fresh Queen slate.,0.6310652494430540,-1,
 And ninety percent of diamond was whispering.,0.6310640573501590,-1,
"We don't need to have hundreds of an hour shown, you know?",0.6310529708862310,-1,
 I was just gonna say you can you add me to the demos you have this week.,0.6310259699821470,-1,
Because there are two separate things Yeah.,0.6309329271316530,-1,
"And everyone gonna get a slightly different view of this, but we just allow it to keep stacking for now.",0.6308877468109130,-1,
"And then sometimes it's time time zones as well where It's like, two three Am.",0.630841076374054,-1,
Maybe we just have a small badge that has that icon that's either this little lightning bolt protected.,0.6306745409965520,-1,
"With our Hubspot integration, we're gonna automatically think your meeting notes to those records in Have hubspot.",0.6305761933326720,-1,
I trained Rachel yesterday on how to go in and create tickets for onboarding new customers.,0.6304963231086730,-1,
So definitely wanted to make sure I was able to cover this slide because there are a lot of clients and onboarding right now.,0.629931628704071,-1,
"As soon as you start toggling a change in quantity, order protection shows up and you can likewise toggle the quantity.",0.629315197467804,-1,
Also similar to recharge.,0.6290097236633300,-1,
"So we're trying to use our budget from this year And because we have a little leftover money in the bank there but also, it's like...",0.6289471387863160,-1,
"There's no quantity and when I check out, and I see the the middle check screen, also just hard coded.",0.6288576126098630,-1,
"So we'd probably be looking at... like, I guess I looked at, like, you know, the the overview deck and all that, which just like just keeping it really simple.",0.6283596158027650,-1,
" Was just a whole data overhaul there, but it's good.",0.6281688809394840,-1,
"So if if these like, these do have some logic.",0.6280601620674130,-1,
"It's only linked I have, like, three types of the same stretch.",0.6280142664909360,-1,
I will check on that for you.,0.6279970407485960,-1,
They click on in also so that would trigger something to happen in Salesforce and salesforce they're create the lead based on the fields that they filled out.,0.6279768347740170,-1,
"But yeah, Worst case scenario maybe some uploading of Csv could be for the time being, but...",0.6277767419815060,-1,
"To accept the the pricing model and and right because we should be able to build pricing model that is, you know, fairly straight line.",0.6274889707565310,-1,
And let's say you have five different departments five different sales accounts.,0.6272896528244020,-1,
So I use text feature a lot more than the voice.,0.6272084712982180,-1,
"I'm cleaning those up, because it's not best and we grown out of it actually so some of the best that need tracking right now I just get checked to that details.",0.6271814703941350,-1,
Six rotating sessions of the basics of our tool.,0.6270871758461000,-1,
"Essentially being able to add highlights from multiple calls to a shareable playlist, or organize calls in their entirety in folders.",0.6269919276237490,-1,
Because they weren't moving where they were supposed to.,0.626720130443573,-1,
"You know, it's... you know, at the time we didn't have twenty four seven support and, like, getting into groups in",0.6262267827987670,-1,
At this stage we have some pain points outcomes.,0.626176118850708,-1,
You were basically been the bottleneck for all of the data and stuff.,0.6260392069816590,-1,
 If it's a season agent when i hear they're making the same mistake.,0.6259633898735050,-1,
"A highlight that I customized to be titled bug, And anytime I use that, it'll go into our engineering Slack channel so they can see the...",0.6255912780761720,-1,
